Date,state
2008-05-20 00:00:00,dow-1  :  LH-1  :  LL-1  :  cc-dir-2  :  co-dir-2  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-1  :  iLT-2  :  LT-3  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-2  :  sma10-consec-7  :  sma20-consec-25  :  sma50-consec-25  :  sma200-consec-1,
2008-05-21 00:00:00,dow-2  :  LH-2  :  LL-2  :  cc-dir-2  :  co-dir-2  :  oc-dir-2  :  cc-dir-consec-2  :  co-dir-consec-2  :  oc-dir-consec-2  :  gap-filled-2  :  iLT-6  :  LT-7  :  sma10-2  :  sma20-2  :  sma50-1  :  sma200-2  :  sma10-consec-1  :  sma20-consec-1  :  sma50-consec-26  :  sma200-consec-2,
2008-05-22 00:00:00,dow-3  :  LH-3  :  cc-dir-1  :  co-dir-2  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-3  :  oc-dir-consec-1  :  gap-filled-3  :  HT-1  :  sma10-2  :  sma20-2  :  sma50-1  :  sma200-2  :  sma10-consec-2  :  sma20-consec-2  :  sma50-consec-27  :  sma200-consec-3,
2008-05-23 00:00:00,dow-4  :  LH-4  :  LL-1  :  cc-dir-2  :  co-dir-2  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-4  :  oc-dir-consec-1  :  gap-filled-4  :  iLT-20  :  LT-25  :  L10-1  :  L20-1  :  iL10-1  :  iL20-1  :  sma10-2  :  sma20-2  :  sma50-1  :  sma200-2  :  sma10-consec-3  :  sma20-consec-3  :  sma50-consec-28  :  sma200-consec-4,
2008-05-27 00:00:00,dow-1  :  IB-1  :  HL-1  :  LH-5  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-5  :  HT-1  :  sma10-2  :  sma20-2  :  sma50-1  :  sma200-2  :  sma10-consec-4  :  sma20-consec-4  :  sma50-consec-29  :  sma200-consec-5,
2008-05-28 00:00:00,dow-2  :  HH-1  :  HL-2  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-2  :  co-dir-consec-2  :  oc-dir-consec-2  :  gap-filled-6  :  iHT-2  :  HT-2  :  sma10-2  :  sma20-2  :  sma50-1  :  sma200-2  :  sma10-consec-5  :  sma20-consec-5  :  sma50-consec-30  :  sma200-consec-6,
2008-05-29 00:00:00,dow-3  :  HH-2  :  HL-3  :  cc-dir-1  :  co-dir-2  :  oc-dir-1  :  cc-dir-consec-3  :  co-dir-consec-1  :  oc-dir-consec-3  :  gap-filled-7  :  iHT-4  :  HT-5  :  sma10-2  :  sma20-2  :  sma50-1  :  sma200-2  :  sma10-consec-6  :  sma20-consec-6  :  sma50-consec-31  :  sma200-consec-7,
2008-05-30 00:00:00,dow-4  :  IB-1  :  HL-4  :  LH-1  :  cc-dir-1  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-4  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-8  :  HT-6  :  sma10-1  :  sma20-2  :  sma50-1  :  sma200-2  :  sma10-consec-1  :  sma20-consec-7  :  sma50-consec-32  :  sma200-consec-8,
2008-06-02 00:00:00,LH-2  :  LL-1  :  cc-dir-2  :  co-dir-2  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-2  :  gap-filled-1  :  iLT-2  :  LT-3  :  sma10-2  :  sma20-2  :  sma50-1  :  sma200-2  :  sma10-consec-1  :  sma20-consec-8  :  sma50-consec-33  :  sma200-consec-9,
2008-06-03 00:00:00,dow-1  :  LH-3  :  LL-2  :  cc-dir-2  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-2  :  co-dir-consec-1  :  oc-dir-consec-3  :  gap-filled-2  :  iLT-26  :  LT-5  :  sma10-2  :  sma20-2  :  sma50-2  :  sma200-2  :  sma10-consec-2  :  sma20-consec-9  :  sma50-consec-1  :  sma200-consec-10,
2008-06-04 00:00:00,dow-2  :  IB-1  :  HL-1  :  LH-4  :  cc-dir-2  :  co-dir-2  :  oc-dir-1  :  cc-dir-consec-3  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-3  :  LT-6  :  sma10-2  :  sma20-2  :  sma50-2  :  sma200-2  :  sma10-consec-3  :  sma20-consec-10  :  sma50-consec-2  :  sma200-consec-11,
2008-06-05 00:00:00,dow-3  :  HH-1  :  HL-2  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-2  :  gap-filled-1  :  iHT-4  :  HT-10  :  H10-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-2  :  sma10-consec-1  :  sma20-consec-1  :  sma50-consec-1  :  sma200-consec-12,
2008-06-06 00:00:00,dow-4  :  LH-1  :  LL-1  :  cc-dir-2  :  co-dir-2  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-1  :  iLT-34  :  LT-36  :  L10-1  :  L20-1  :  iL10-1  :  iL20-1  :  sma10-2  :  sma20-2  :  sma50-2  :  sma200-2  :  sma10-consec-1  :  sma20-consec-1  :  sma50-consec-1  :  sma200-consec-13,
2008-06-09 00:00:00,LH-2  :  LL-2  :  cc-dir-1  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-2  :  gap-filled-2  :  iLT-36  :  HT-1  :  sma10-2  :  sma20-2  :  sma50-2  :  sma200-2  :  sma10-consec-2  :  sma20-consec-2  :  sma50-consec-2  :  sma200-consec-14,
2008-06-10 00:00:00,dow-1  :  LH-3  :  LL-3  :  cc-dir-2  :  co-dir-2  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-3  :  iLT-37  :  LT-38  :  L10-1  :  L20-1  :  sma10-2  :  sma20-2  :  sma50-2  :  sma200-2  :  sma10-consec-3  :  sma20-consec-3  :  sma50-consec-3  :  sma200-consec-15,
2008-06-11 00:00:00,dow-2  :  LH-4  :  LL-4  :  cc-dir-2  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-2  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-4  :  iLT-39  :  LT-39  :  L10-1  :  L20-1  :  iL10-1  :  iL20-1  :  sma10-2  :  sma20-2  :  sma50-2  :  sma200-2  :  sma10-consec-4  :  sma20-consec-4  :  sma50-consec-4  :  sma200-consec-16,
2008-06-12 00:00:00,dow-3  :  LH-5  :  LL-5  :  cc-dir-1  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-2  :  oc-dir-consec-2  :  gap-filled-5  :  iLT-40  :  HT-1  :  sma10-2  :  sma20-2  :  sma50-2  :  sma200-2  :  sma10-consec-5  :  sma20-consec-5  :  sma50-consec-5  :  sma200-consec-17,
2008-06-13 00:00:00,dow-4  :  HH-1  :  HL-1  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-2  :  co-dir-consec-3  :  oc-dir-consec-1  :  gap-filled-6  :  iHT-2  :  HT-3  :  sma10-2  :  sma20-2  :  sma50-2  :  sma200-2  :  sma10-consec-6  :  sma20-consec-6  :  sma50-consec-6  :  sma200-consec-18,
2008-06-16 00:00:00,HH-2  :  HL-2  :  cc-dir-1  :  co-dir-2  :  oc-dir-1  :  cc-dir-consec-3  :  co-dir-consec-1  :  oc-dir-consec-2  :  gap-filled-7  :  iHT-3  :  HT-4  :  sma10-2  :  sma20-2  :  sma50-2  :  sma200-2  :  sma10-consec-7  :  sma20-consec-7  :  sma50-consec-7  :  sma200-consec-19,
2008-06-17 00:00:00,dow-1  :  OB-1  :  HH-3  :  LL-1  :  cc-dir-2  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-8  :  iLT-1  :  iHT-5  :  LT-2  :  sma10-2  :  sma20-2  :  sma50-2  :  sma200-2  :  sma10-consec-8  :  sma20-consec-8  :  sma50-consec-8  :  sma200-consec-20,
2008-06-18 00:00:00,dow-2  :  LH-1  :  LL-2  :  cc-dir-2  :  co-dir-2  :  oc-dir-2  :  cc-dir-consec-2  :  co-dir-consec-1  :  oc-dir-consec-2  :  gap-filled-1  :  iLT-3  :  LT-4  :  sma10-2  :  sma20-2  :  sma50-2  :  sma200-2  :  sma10-consec-9  :  sma20-consec-9  :  sma50-consec-9  :  sma200-consec-21,
2008-06-19 00:00:00,dow-3  :  LH-2  :  LL-3  :  cc-dir-1  :  co-dir-2  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-2  :  oc-dir-consec-1  :  gap-filled-2  :  iLT-45  :  HT-1  :  sma10-2  :  sma20-2  :  sma50-2  :  sma200-2  :  sma10-consec-10  :  sma20-consec-10  :  sma50-consec-10  :  sma200-consec-22,
2008-06-20 00:00:00,dow-4  :  LH-3  :  LL-4  :  cc-dir-2  :  co-dir-2  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-3  :  oc-dir-consec-1  :  gap-filled-1  :  iLT-57  :  LT-58  :  L10-1  :  L20-1  :  L50-1  :  iL10-1  :  iL20-1  :  iL50-1  :  sma10-2  :  sma20-2  :  sma50-2  :  sma200-2  :  sma10-consec-11  :  sma20-consec-11  :  sma50-consec-11  :  sma200-consec-23,
2008-06-23 00:00:00,IB-1  :  HL-1  :  LH-4  :  cc-dir-2  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-2  :  co-dir-consec-1  :  oc-dir-consec-2  :  gap-filled-2  :  LT-65  :  L10-1  :  L20-1  :  L50-1  :  sma10-2  :  sma20-2  :  sma50-2  :  sma200-2  :  sma10-consec-12  :  sma20-consec-12  :  sma50-consec-12  :  sma200-consec-24,
2008-06-24 00:00:00,dow-1  :  OB-1  :  HH-1  :  LL-1  :  cc-dir-2  :  co-dir-2  :  oc-dir-1  :  cc-dir-consec-3  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-3  :  iLT-65  :  iHT-1  :  LT-66  :  L10-1  :  L20-1  :  L50-1  :  iL10-1  :  iL20-1  :  iL50-1  :  sma10-2  :  sma20-2  :  sma50-2  :  sma200-2  :  sma10-consec-13  :  sma20-consec-13  :  sma50-consec-13  :  sma200-consec-25,
2008-06-25 00:00:00,dow-2  :  HH-2  :  HL-1  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-2  :  gap-filled-1  :  iHT-3  :  HT-3  :  sma10-2  :  sma20-2  :  sma50-2  :  sma200-2  :  sma10-consec-14  :  sma20-consec-14  :  sma50-consec-14  :  sma200-consec-26,
2008-06-26 00:00:00,dow-3  :  LH-1  :  LL-1  :  cc-dir-2  :  co-dir-2  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-1  :  iLT-70  :  LT-75  :  L10-1  :  L20-1  :  L50-1  :  iL10-1  :  iL20-1  :  iL50-1  :  sma10-2  :  sma20-2  :  sma50-2  :  sma200-2  :  sma10-consec-15  :  sma20-consec-15  :  sma50-consec-15  :  sma200-consec-27,
2008-06-27 00:00:00,dow-4  :  LH-2  :  LL-2  :  cc-dir-2  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-2  :  co-dir-consec-1  :  oc-dir-consec-2  :  gap-filled-2  :  iLT-71  :  LT-470  :  L10-1  :  L20-1  :  L50-1  :  iL10-1  :  iL20-1  :  iL50-1  :  sma10-2  :  sma20-2  :  sma50-2  :  sma200-2  :  sma10-consec-16  :  sma20-consec-16  :  sma50-consec-16  :  sma200-consec-28,
2008-06-30 00:00:00,HH-1  :  HL-1  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-2  :  oc-dir-consec-1  :  gap-filled-3  :  iHT-1  :  HT-1  :  sma10-2  :  sma20-2  :  sma50-2  :  sma200-2  :  sma10-consec-17  :  sma20-consec-17  :  sma50-consec-17  :  sma200-consec-29,
2008-07-01 00:00:00,dow-1  :  LH-1  :  LL-1  :  cc-dir-1  :  co-dir-2  :  oc-dir-1  :  cc-dir-consec-2  :  co-dir-consec-1  :  oc-dir-consec-2  :  gap-filled-4  :  iLT-486  :  HT-3  :  sma10-2  :  sma20-2  :  sma50-2  :  sma200-2  :  sma10-consec-18  :  sma20-consec-18  :  sma50-consec-18  :  sma200-consec-30,
2008-07-02 00:00:00,dow-2  :  HH-1  :  HL-1  :  cc-dir-2  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-5  :  iHT-3  :  LT-489  :  L10-1  :  L20-1  :  L50-1  :  sma10-2  :  sma20-2  :  sma50-2  :  sma200-2  :  sma10-consec-19  :  sma20-consec-19  :  sma50-consec-19  :  sma200-consec-31,
2008-07-03 00:00:00,dow-3  :  LH-1  :  LL-1  :  cc-dir-1  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-2  :  oc-dir-consec-2  :  gap-filled-6  :  iLT-489  :  HT-1  :  sma10-2  :  sma20-2  :  sma50-2  :  sma200-2  :  sma10-consec-20  :  sma20-consec-20  :  sma50-consec-20  :  sma200-consec-32,
2008-07-07 00:00:00,OB-1  :  HH-1  :  LL-2  :  cc-dir-2  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-3  :  oc-dir-consec-3  :  gap-filled-7  :  iLT-491  :  iHT-1  :  LT-491  :  L10-1  :  L20-1  :  L50-1  :  sma10-2  :  sma20-2  :  sma50-2  :  sma200-2  :  sma10-consec-21  :  sma20-consec-21  :  sma50-consec-21  :  sma200-consec-33,
2008-07-08 00:00:00,dow-1  :  HH-2  :  HL-1  :  cc-dir-1  :  co-dir-2  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-8  :  iHT-2  :  HT-3  :  sma10-2  :  sma20-2  :  sma50-2  :  sma200-2  :  sma10-consec-22  :  sma20-consec-22  :  sma50-consec-22  :  sma200-consec-34,
2008-07-09 00:00:00,dow-2  :  HH-3  :  HL-2  :  cc-dir-2  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-9  :  iHT-3  :  LT-493  :  L10-1  :  L20-1  :  L50-1  :  sma10-2  :  sma20-2  :  sma50-2  :  sma200-2  :  sma10-consec-23  :  sma20-consec-23  :  sma50-consec-23  :  sma200-consec-35,
2008-07-10 00:00:00,dow-3  :  LH-1  :  LL-1  :  cc-dir-1  :  co-dir-2  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-10  :  iLT-497  :  HT-1  :  sma10-2  :  sma20-2  :  sma50-2  :  sma200-2  :  sma10-consec-24  :  sma20-consec-24  :  sma50-consec-24  :  sma200-consec-36,
2008-07-11 00:00:00,dow-4  :  OB-1  :  HH-1  :  LL-2  :  cc-dir-2  :  co-dir-2  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-2  :  oc-dir-consec-1  :  gap-filled-11  :  iLT-498  :  iHT-1  :  LT-499  :  L10-1  :  L20-1  :  L50-1  :  sma10-2  :  sma20-2  :  sma50-2  :  sma200-2  :  sma10-consec-25  :  sma20-consec-25  :  sma50-consec-25  :  sma200-consec-37,
2008-07-14 00:00:00,LH-1  :  LL-3  :  cc-dir-2  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-2  :  co-dir-consec-1  :  oc-dir-consec-2  :  gap-filled-12  :  iLT-499  :  LT-523  :  L10-1  :  L20-1  :  L50-1  :  sma10-2  :  sma20-2  :  sma50-2  :  sma200-2  :  sma10-consec-26  :  sma20-consec-26  :  sma50-consec-26  :  sma200-consec-38,
2008-07-15 00:00:00,dow-1  :  LH-2  :  LL-4  :  cc-dir-2  :  co-dir-2  :  oc-dir-2  :  cc-dir-consec-3  :  co-dir-consec-1  :  oc-dir-consec-3  :  gap-filled-13  :  iLT-679  :  LT-677  :  L10-1  :  L20-1  :  L50-1  :  iL10-1  :  iL20-1  :  iL50-1  :  sma10-2  :  sma20-2  :  sma50-2  :  sma200-2  :  sma10-consec-27  :  sma20-consec-27  :  sma50-consec-27  :  sma200-consec-39,
2008-07-16 00:00:00,dow-2  :  HH-1  :  HL-1  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-1  :  iHT-1  :  HT-3  :  sma10-2  :  sma20-2  :  sma50-2  :  sma200-2  :  sma10-consec-28  :  sma20-consec-28  :  sma50-consec-28  :  sma200-consec-40,
2008-07-17 00:00:00,dow-3  :  HH-2  :  HL-2  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-2  :  co-dir-consec-2  :  oc-dir-consec-2  :  gap-filled-1  :  iHT-5  :  HT-4  :  sma10-1  :  sma20-2  :  sma50-2  :  sma200-2  :  sma10-consec-1  :  sma20-consec-29  :  sma50-consec-29  :  sma200-consec-41,
2008-07-18 00:00:00,dow-4  :  HH-3  :  HL-3  :  cc-dir-1  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-3  :  co-dir-consec-3  :  oc-dir-consec-1  :  gap-filled-2  :  iHT-6  :  HT-7  :  sma10-1  :  sma20-2  :  sma50-2  :  sma200-2  :  sma10-consec-2  :  sma20-consec-30  :  sma50-consec-30  :  sma200-consec-42,
2008-07-21 00:00:00,HH-4  :  HL-4  :  cc-dir-1  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-4  :  co-dir-consec-4  :  oc-dir-consec-2  :  gap-filled-3  :  iHT-7  :  HT-8  :  sma10-1  :  sma20-2  :  sma50-2  :  sma200-2  :  sma10-consec-3  :  sma20-consec-31  :  sma50-consec-31  :  sma200-consec-43,
2008-07-22 00:00:00,dow-1  :  OB-1  :  HH-5  :  LL-1  :  cc-dir-1  :  co-dir-2  :  oc-dir-1  :  cc-dir-consec-5  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-4  :  iLT-2  :  iHT-12  :  HT-13  :  H10-1  :  sma10-1  :  sma20-1  :  sma50-2  :  sma200-2  :  sma10-consec-4  :  sma20-consec-1  :  sma50-consec-32  :  sma200-consec-44,
2008-07-23 00:00:00,dow-2  :  HH-6  :  HL-1  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-6  :  co-dir-consec-1  :  oc-dir-consec-2  :  gap-filled-1  :  iHT-13  :  HT-14  :  H10-1  :  iH10-1  :  sma10-1  :  sma20-1  :  sma50-2  :  sma200-2  :  sma10-consec-5  :  sma20-consec-2  :  sma50-consec-33  :  sma200-consec-45,
2008-07-24 00:00:00,dow-3  :  LH-1  :  LL-1  :  cc-dir-2  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-2  :  oc-dir-consec-1  :  gap-filled-2  :  iLT-1  :  LT-4  :  sma10-1  :  sma20-2  :  sma50-2  :  sma200-2  :  sma10-consec-6  :  sma20-consec-1  :  sma50-consec-34  :  sma200-consec-46,
2008-07-25 00:00:00,dow-4  :  IB-1  :  HL-1  :  LH-2  :  cc-dir-2  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-2  :  co-dir-consec-3  :  oc-dir-consec-2  :  gap-filled-3  :  LT-5  :  sma10-1  :  sma20-2  :  sma50-2  :  sma200-2  :  sma10-consec-7  :  sma20-consec-2  :  sma50-consec-35  :  sma200-consec-47,
2008-07-28 00:00:00,LH-3  :  LL-1  :  cc-dir-2  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-3  :  co-dir-consec-4  :  oc-dir-consec-3  :  gap-filled-4  :  iLT-7  :  LT-8  :  sma10-2  :  sma20-2  :  sma50-2  :  sma200-2  :  sma10-consec-1  :  sma20-consec-3  :  sma50-consec-36  :  sma200-consec-48,
2008-07-29 00:00:00,dow-1  :  HH-1  :  HL-1  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-5  :  oc-dir-consec-1  :  gap-filled-5  :  iHT-1  :  HT-3  :  sma10-1  :  sma20-1  :  sma50-2  :  sma200-2  :  sma10-consec-1  :  sma20-consec-1  :  sma50-consec-37  :  sma200-consec-49,
2008-07-30 00:00:00,dow-2  :  HH-2  :  HL-2  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-2  :  co-dir-consec-6  :  oc-dir-consec-2  :  gap-filled-6  :  iHT-4  :  HT-23  :  H10-1  :  H20-1  :  sma10-1  :  sma20-1  :  sma50-2  :  sma200-2  :  sma10-consec-2  :  sma20-consec-2  :  sma50-consec-38  :  sma200-consec-50,
2008-07-31 00:00:00,dow-3  :  IB-1  :  HL-3  :  LH-1  :  cc-dir-2  :  co-dir-2  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-7  :  LT-1  :  sma10-1  :  sma20-1  :  sma50-2  :  sma200-2  :  sma10-consec-3  :  sma20-consec-3  :  sma50-consec-39  :  sma200-consec-51,
2008-08-01 00:00:00,dow-4  :  LH-2  :  LL-1  :  cc-dir-2  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-2  :  co-dir-consec-1  :  oc-dir-consec-2  :  gap-filled-8  :  iLT-2  :  LT-3  :  sma10-2  :  sma20-1  :  sma50-2  :  sma200-2  :  sma10-consec-1  :  sma20-consec-4  :  sma50-consec-40  :  sma200-consec-52,
2008-08-04 00:00:00,LH-3  :  LL-2  :  cc-dir-2  :  co-dir-2  :  oc-dir-2  :  cc-dir-consec-3  :  co-dir-consec-1  :  oc-dir-consec-3  :  gap-filled-1  :  iLT-3  :  LT-4  :  sma10-2  :  sma20-2  :  sma50-2  :  sma200-2  :  sma10-consec-2  :  sma20-consec-1  :  sma50-consec-41  :  sma200-consec-53,
2008-08-05 00:00:00,dow-1  :  HH-1  :  HL-1  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-2  :  iHT-2  :  HT-3  :  sma10-1  :  sma20-1  :  sma50-2  :  sma200-2  :  sma10-consec-1  :  sma20-consec-1  :  sma50-consec-42  :  sma200-consec-54,
2008-08-06 00:00:00,dow-2  :  HH-2  :  HL-2  :  cc-dir-1  :  co-dir-2  :  oc-dir-1  :  cc-dir-consec-2  :  co-dir-consec-1  :  oc-dir-consec-2  :  gap-filled-3  :  iHT-27  :  HT-28  :  H10-1  :  H20-1  :  sma10-1  :  sma20-1  :  sma50-2  :  sma200-2  :  sma10-consec-2  :  sma20-consec-2  :  sma50-consec-43  :  sma200-consec-55,
2008-08-07 00:00:00,dow-3  :  LH-1  :  LL-1  :  cc-dir-2  :  co-dir-2  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-2  :  oc-dir-consec-1  :  gap-filled-1  :  iLT-1  :  LT-2  :  sma10-1  :  sma20-1  :  sma50-2  :  sma200-2  :  sma10-consec-3  :  sma20-consec-3  :  sma50-consec-44  :  sma200-consec-56,
2008-08-08 00:00:00,dow-4  :  OB-1  :  HH-1  :  LL-2  :  cc-dir-1  :  co-dir-2  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-3  :  oc-dir-consec-1  :  gap-filled-2  :  iLT-2  :  iHT-29  :  HT-30  :  H10-1  :  H20-1  :  iH10-1  :  iH20-1  :  sma10-1  :  sma20-1  :  sma50-2  :  sma200-2  :  sma10-consec-4  :  sma20-consec-4  :  sma50-consec-45  :  sma200-consec-57,
2008-08-11 00:00:00,HH-2  :  HL-1  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-2  :  co-dir-consec-1  :  oc-dir-consec-2  :  gap-filled-3  :  iHT-31  :  HT-31  :  H10-1  :  H20-1  :  iH10-1  :  iH20-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-2  :  sma10-consec-5  :  sma20-consec-5  :  sma50-consec-1  :  sma200-consec-58,
2008-08-12 00:00:00,dow-1  :  LH-1  :  LL-1  :  cc-dir-2  :  co-dir-2  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-1  :  iLT-1  :  LT-2  :  sma10-1  :  sma20-1  :  sma50-2  :  sma200-2  :  sma10-consec-6  :  sma20-consec-6  :  sma50-consec-1  :  sma200-consec-59,
2008-08-13 00:00:00,dow-2  :  LH-2  :  LL-2  :  cc-dir-2  :  co-dir-2  :  oc-dir-2  :  cc-dir-consec-2  :  co-dir-consec-2  :  oc-dir-consec-2  :  gap-filled-2  :  iLT-2  :  LT-3  :  sma10-1  :  sma20-1  :  sma50-2  :  sma200-2  :  sma10-consec-7  :  sma20-consec-7  :  sma50-consec-2  :  sma200-consec-60,
2008-08-14 00:00:00,dow-3  :  HH-1  :  HL-1  :  cc-dir-1  :  co-dir-2  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-3  :  oc-dir-consec-1  :  gap-filled-3  :  iHT-1  :  HT-2  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-2  :  sma10-consec-8  :  sma20-consec-8  :  sma50-consec-1  :  sma200-consec-61,
2008-08-15 00:00:00,dow-4  :  HH-2  :  HL-2  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-2  :  co-dir-consec-1  :  oc-dir-consec-2  :  gap-filled-4  :  iHT-2  :  HT-3  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-2  :  sma10-consec-9  :  sma20-consec-9  :  sma50-consec-2  :  sma200-consec-62,
2008-08-18 00:00:00,LH-1  :  LL-1  :  cc-dir-2  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-2  :  oc-dir-consec-1  :  gap-filled-5  :  iLT-5  :  LT-6  :  sma10-2  :  sma20-1  :  sma50-2  :  sma200-2  :  sma10-consec-1  :  sma20-consec-10  :  sma50-consec-1  :  sma200-consec-63,
2008-08-19 00:00:00,dow-1  :  LH-2  :  LL-2  :  cc-dir-2  :  co-dir-2  :  oc-dir-2  :  cc-dir-consec-2  :  co-dir-consec-1  :  oc-dir-consec-2  :  gap-filled-1  :  iLT-6  :  LT-10  :  L10-1  :  sma10-2  :  sma20-2  :  sma50-2  :  sma200-2  :  sma10-consec-2  :  sma20-consec-1  :  sma50-consec-2  :  sma200-consec-64,
2008-08-20 00:00:00,dow-2  :  OB-1  :  HH-1  :  LL-3  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-2  :  iLT-10  :  iHT-1  :  HT-1  :  sma10-2  :  sma20-2  :  sma50-2  :  sma200-2  :  sma10-consec-3  :  sma20-consec-2  :  sma50-consec-3  :  sma200-consec-65,
2008-08-21 00:00:00,dow-3  :  HH-2  :  HL-1  :  cc-dir-1  :  co-dir-2  :  oc-dir-1  :  cc-dir-consec-2  :  co-dir-consec-1  :  oc-dir-consec-2  :  gap-filled-3  :  iHT-2  :  HT-2  :  sma10-2  :  sma20-1  :  sma50-2  :  sma200-2  :  sma10-consec-4  :  sma20-consec-1  :  sma50-consec-4  :  sma200-consec-66,
